index,date,season,year,month,hour,holiday,weekday,workingday,weather,temp,atemp,humidity,windspeed,casual,registered,demand,data_extract_ts
7232,2/11/2023,4,0,11,22,0,3,1,1,0.36,0.3485,0.71,0.1343,7,99,106,2025-11-18 11:50:37
7233,2/11/2023,4,0,11,23,0,3,1,1,0.36,0.3636,0.76,0.0896,3,54,57,2025-11-18 11:50:37
7234,3/11/2023,4,0,11,0,0,4,1,1,0.36,0.3636,0.76,0.0896,3,28,31,2025-11-18 11:50:37
7235,3/11/2023,4,0,11,1,0,4,1,1,0.34,0.3333,0.81,0.1343,3,12,15,2025-11-18 11:50:37
7236,3/11/2023,4,0,11,2,0,4,1,1,0.34,0.3333,0.76,0.1343,2,5,7,2025-11-18 11:50:37
7237,3/11/2023,4,0,11,3,0,4,1,1,0.34,0.3333,0.81,0.1343,1,4,5,2025-11-18 11:50:37
7238,3/11/2023,4,0,11,4,0,4,1,1,0.32,0.3333,0.81,0.0896,1,3,4,2025-11-18 11:50:37
7239,3/11/2023,4,0,11,5,0,4,1,1,0.32,0.3333,0.81,0.1343,1,27,28,2025-11-18 11:50:37
7240,3/11/2023,4,0,11,6,0,4,1,1,0.34,0.3333,0.76,0.194,3,96,99,2025-11-18 11:50:37
7241,3/11/2023,4,0,11,7,0,4,1,2,0.32,0.3333,0.81,0.0896,12,280,292,2025-11-18 11:50:37
7242,3/11/2023,4,0,11,8,0,4,1,2,0.34,0.3485,0.81,0.0896,8,394,402,2025-11-18 11:50:37
7243,3/11/2023,4,0,11,9,0,4,1,2,0.36,0.3485,0.81,0.194,9,155,164,2025-11-18 11:50:37
7244,3/11/2023,4,0,11,10,0,4,1,2,0.4,0.4091,0.76,0.194,12,98,110,2025-11-18 11:50:37
7245,3/11/2023,4,0,11,11,0,4,1,1,0.44,0.4394,0.67,0.194,12,108,120,2025-11-18 11:50:37
7246,3/11/2023,4,0,11,12,0,4,1,1,0.5,0.4848,0.51,0.194,17,162,179,2025-11-18 11:50:37
7247,3/11/2023,4,0,11,13,0,4,1,2,0.52,0.5,0.48,0.2537,19,150,169,2025-11-18 11:50:37
7248,3/11/2023,4,0,11,14,0,4,1,1,0.52,0.5,0.52,0.1642,32,120,152,2025-11-18 11:50:37
7249,3/11/2023,4,0,11,15,0,4,1,1,0.52,0.5,0.52,0.1642,24,138,162,2025-11-18 11:50:37
7250,3/11/2023,4,0,11,16,0,4,1,1,0.52,0.5,0.48,0.194,33,234,267,2025-11-18 11:50:37
7251,3/11/2023,4,0,11,17,0,4,1,1,0.48,0.4697,0.55,0.0896,33,465,498,2025-11-18 11:50:37
7252,3/11/2023,4,0,11,18,0,4,1,1,0.46,0.4545,0.63,0.1343,24,409,433,2025-11-18 11:50:37
7253,3/11/2023,4,0,11,19,0,4,1,1,0.44,0.4394,0.67,0.0896,18,234,252,2025-11-18 11:50:37
7254,3/11/2023,4,0,11,20,0,4,1,1,0.42,0.4242,0.71,0.1045,11,198,209,2025-11-18 11:50:37
7255,3/11/2023,4,0,11,21,0,4,1,1,0.4,0.4091,0.76,0.1343,4,140,144,2025-11-18 11:50:37
7256,3/11/2023,4,0,11,22,0,4,1,1,0.4,0.4091,0.82,0.0,21,116,137,2025-11-18 11:50:37
7257,3/11/2023,4,0,11,23,0,4,1,1,0.4,0.4091,0.82,0.0896,15,80,95,2025-11-18 11:50:37
7258,4/11/2023,4,0,11,0,0,5,1,2,0.4,0.4091,0.82,0.0,11,32,43,2025-11-18 11:50:37
7259,4/11/2023,4,0,11,1,0,5,1,2,0.4,0.4091,0.82,0.0,1,16,17,2025-11-18 11:50:37
7260,4/11/2023,4,0,11,2,0,5,1,2,0.4,0.4091,0.76,0.0,2,8,10,2025-11-18 11:50:37
7261,4/11/2023,4,0,11,3,0,5,1,2,0.38,0.3939,0.87,0.1642,1,7,8,2025-11-18 11:50:37
7262,4/11/2023,4,0,11,4,0,5,1,2,0.38,0.3939,0.87,0.0896,1,6,7,2025-11-18 11:50:37
7263,4/11/2023,4,0,11,5,0,5,1,2,0.38,0.3939,0.87,0.0,0,23,23,2025-11-18 11:50:37
7264,4/11/2023,4,0,11,6,0,5,1,2,0.38,0.3939,0.87,0.0896,2,64,66,2025-11-18 11:50:37
7265,4/11/2023,4,0,11,7,0,5,1,2,0.4,0.4091,0.86,0.2239,10,235,245,2025-11-18 11:50:37
7266,4/11/2023,4,0,11,8,0,5,1,2,0.4,0.4091,0.87,0.3582,8,387,395,2025-11-18 11:50:37
7267,4/11/2023,4,0,11,9,0,5,1,2,0.42,0.4242,0.71,0.4627,15,239,254,2025-11-18 11:50:37
7268,4/11/2023,4,0,11,10,0,5,1,2,0.42,0.4242,0.71,0.3284,19,115,134,2025-11-18 11:50:37
7269,4/11/2023,4,0,11,11,0,5,1,2,0.44,0.4394,0.67,0.4478,34,128,162,2025-11-18 11:50:37
7270,4/11/2023,4,0,11,12,0,5,1,2,0.48,0.4697,0.55,0.4925,44,153,197,2025-11-18 11:50:37
7271,4/11/2023,4,0,11,13,0,5,1,1,0.44,0.4394,0.51,0.4179,33,161,194,2025-11-18 11:50:37
7272,4/11/2023,4,0,11,14,0,5,1,1,0.44,0.4394,0.47,0.2985,54,147,201,2025-11-18 11:50:37
7273,4/11/2023,4,0,11,15,0,5,1,1,0.46,0.4545,0.44,0.3881,45,192,237,2025-11-18 11:50:37
7274,4/11/2023,4,0,11,16,0,5,1,1,0.46,0.4545,0.36,0.3881,53,237,290,2025-11-18 11:50:37
7275,4/11/2023,4,0,11,17,0,5,1,1,0.42,0.4242,0.38,0.3582,42,438,480,2025-11-18 11:50:37
7276,4/11/2023,4,0,11,18,0,5,1,1,0.42,0.4242,0.32,0.4627,35,339,374,2025-11-18 11:50:37
7277,4/11/2023,4,0,11,19,0,5,1,1,0.4,0.4091,0.37,0.3582,14,182,196,2025-11-18 11:50:37
7278,4/11/2023,4,0,11,20,0,5,1,1,0.36,0.3333,0.43,0.2836,15,171,186,2025-11-18 11:50:37
7279,4/11/2023,4,0,11,21,0,5,1,1,0.34,0.3182,0.46,0.2537,8,115,123,2025-11-18 11:50:37
7280,4/11/2023,4,0,11,22,0,5,1,1,0.34,0.303,0.46,0.3284,6,109,115,2025-11-18 11:50:37
7281,4/11/2023,4,0,11,23,0,5,1,1,0.32,0.303,0.49,0.3284,17,72,89,2025-11-18 11:50:37
7282,5/11/2023,4,0,11,0,0,6,0,1,0.32,0.2879,0.45,0.3582,4,48,52,2025-11-18 11:50:37
7283,5/11/2023,4,0,11,1,0,6,0,1,0.32,0.303,0.45,0.2985,5,57,62,2025-11-18 11:50:37
7284,5/11/2023,4,0,11,2,0,6,0,1,0.3,0.2727,0.52,0.3284,7,24,31,2025-11-18 11:50:37
7285,5/11/2023,4,0,11,3,0,6,0,1,0.3,0.2727,0.52,0.2985,0,8,8,2025-11-18 11:50:37
7286,5/11/2023,4,0,11,4,0,6,0,1,0.28,0.2576,0.56,0.3284,3,5,8,2025-11-18 11:50:37
7287,5/11/2023,4,0,11,5,0,6,0,1,0.26,0.2273,0.6,0.3284,0,2,2,2025-11-18 11:50:37
7288,5/11/2023,4,0,11,6,0,6,0,1,0.26,0.2424,0.6,0.2537,3,20,23,2025-11-18 11:50:37
7289,5/11/2023,4,0,11,7,0,6,0,1,0.26,0.2424,0.6,0.2836,3,31,34,2025-11-18 11:50:37
7290,5/11/2023,4,0,11,8,0,6,0,1,0.28,0.2576,0.56,0.3284,4,80,84,2025-11-18 11:50:37
7291,5/11/2023,4,0,11,9,0,6,0,1,0.3,0.2727,0.56,0.2985,30,111,141,2025-11-18 11:50:37
7292,5/11/2023,4,0,11,10,0,6,0,1,0.32,0.303,0.53,0.2537,56,171,227,2025-11-18 11:50:37
7293,5/11/2023,4,0,11,11,0,6,0,1,0.36,0.3636,0.46,0.1045,69,169,238,2025-11-18 11:50:37
7294,5/11/2023,4,0,11,12,0,6,0,1,0.36,0.3485,0.46,0.1642,137,235,372,2025-11-18 11:50:37
7295,5/11/2023,4,0,11,13,0,6,0,1,0.4,0.4091,0.37,0.1045,148,207,355,2025-11-18 11:50:37
7296,5/11/2023,4,0,11,14,0,6,0,1,0.42,0.4242,0.35,0.1343,159,227,386,2025-11-18 11:50:37
7297,5/11/2023,4,0,11,15,0,6,0,1,0.4,0.4091,0.37,0.194,141,202,343,2025-11-18 11:50:37
7298,5/11/2023,4,0,11,16,0,6,0,1,0.4,0.4091,0.4,0.2239,128,207,335,2025-11-18 11:50:37
7299,5/11/2023,4,0,11,17,0,6,0,1,0.38,0.3939,0.4,0.1642,100,234,334,2025-11-18 11:50:37
7300,5/11/2023,4,0,11,18,0,6,0,1,0.36,0.3636,0.5,0.0896,52,185,237,2025-11-18 11:50:37
7301,5/11/2023,4,0,11,19,0,6,0,1,0.34,0.3636,0.53,0.0,45,159,204,2025-11-18 11:50:37
7302,5/11/2023,4,0,11,20,0,6,0,1,0.32,0.3485,0.66,0.0,29,136,165,2025-11-18 11:50:37
7303,5/11/2023,4,0,11,21,0,6,0,1,0.32,0.3485,0.66,0.0,19,99,118,2025-11-18 11:50:37
7304,5/11/2023,4,0,11,22,0,6,0,1,0.3,0.3333,0.65,0.0,10,72,82,2025-11-18 11:50:37
7305,5/11/2023,4,0,11,23,0,6,0,1,0.28,0.3182,0.7,0.0,4,81,85,2025-11-18 11:50:37
7306,6/11/2023,4,0,11,0,0,0,0,1,0.28,0.3182,0.75,0.0,10,65,75,2025-11-18 11:50:37
7307,6/11/2023,4,0,11,1,0,0,0,1,0.26,0.303,0.81,0.0,11,104,115,2025-11-18 11:50:37
7308,6/11/2023,4,0,11,2,0,0,0,1,0.26,0.303,0.81,0.0,6,23,29,2025-11-18 11:50:37
7309,6/11/2023,4,0,11,3,0,0,0,1,0.24,0.2879,0.87,0.0,5,4,9,2025-11-18 11:50:37
7310,6/11/2023,4,0,11,4,0,0,0,1,0.24,0.2879,0.87,0.0,0,6,6,2025-11-18 11:50:37
7311,6/11/2023,4,0,11,5,0,0,0,1,0.24,0.2424,0.87,0.1343,0,5,5,2025-11-18 11:50:37
7312,6/11/2023,4,0,11,6,0,0,0,1,0.26,0.2879,0.81,0.0896,5,11,16,2025-11-18 11:50:37
7313,6/11/2023,4,0,11,7,0,0,0,1,0.26,0.2727,0.87,0.1045,4,24,28,2025-11-18 11:50:37
7314,6/11/2023,4,0,11,8,0,0,0,2,0.28,0.303,0.87,0.0896,19,71,90,2025-11-18 11:50:37
7315,6/11/2023,4,0,11,9,0,0,0,2,0.3,0.3182,0.75,0.0896,36,134,170,2025-11-18 11:50:37
7316,6/11/2023,4,0,11,10,0,0,0,1,0.36,0.3636,0.66,0.0896,76,186,262,2025-11-18 11:50:37
7317,6/11/2023,4,0,11,11,0,0,0,1,0.42,0.4242,0.58,0.0896,104,216,320,2025-11-18 11:50:37
7318,6/11/2023,4,0,11,12,0,0,0,1,0.44,0.4394,0.54,0.0,120,226,346,2025-11-18 11:50:37
7319,6/11/2023,4,0,11,13,0,0,0,1,0.46,0.4545,0.51,0.1642,105,209,314,2025-11-18 11:50:37
7320,6/11/2023,4,0,11,14,0,0,0,1,0.46,0.4545,0.55,0.194,101,219,320,2025-11-18 11:50:37
7321,6/11/2023,4,0,11,15,0,0,0,1,0.48,0.4697,0.51,0.194,96,210,306,2025-11-18 11:50:37
7322,6/11/2023,4,0,11,16,0,0,0,1,0.46,0.4545,0.55,0.2239,84,263,347,2025-11-18 11:50:37
7323,6/11/2023,4,0,11,17,0,0,0,1,0.44,0.4394,0.62,0.1642,71,185,256,2025-11-18 11:50:37
7324,6/11/2023,4,0,11,18,0,0,0,1,0.42,0.4242,0.71,0.1045,39,146,185,2025-11-18 11:50:37
7325,6/11/2023,4,0,11,19,0,0,0,1,0.38,0.3939,0.76,0.194,21,130,151,2025-11-18 11:50:37
7326,6/11/2023,4,0,11,20,0,0,0,1,0.36,0.3636,0.81,0.1045,16,100,116,2025-11-18 11:50:37
7327,6/11/2023,4,0,11,21,0,0,0,1,0.36,0.3636,0.81,0.0896,11,77,88,2025-11-18 11:50:37
7328,6/11/2023,4,0,11,22,0,0,0,1,0.36,0.3788,0.87,0.0,5,40,45,2025-11-18 11:50:37
7329,6/11/2023,4,0,11,23,0,0,0,1,0.34,0.3485,0.87,0.0896,7,43,50,2025-11-18 11:50:37
7330,7/11/2023,4,0,11,0,0,1,1,1,0.34,0.3636,0.87,0.0,1,14,15,2025-11-18 11:50:37
7331,7/11/2023,4,0,11,1,0,1,1,1,0.34,0.3636,0.87,0.0,2,6,8,2025-11-18 11:50:37
7332,7/11/2023,4,0,11,2,0,1,1,1,0.32,0.3485,0.93,0.0,0,2,2,2025-11-18 11:50:37
7333,7/11/2023,4,0,11,3,0,1,1,1,0.32,0.3485,0.93,0.0,0,3,3,2025-11-18 11:50:37
7334,7/11/2023,4,0,11,4,0,1,1,1,0.32,0.3485,0.93,0.0,2,4,6,2025-11-18 11:50:37
7335,7/11/2023,4,0,11,5,0,1,1,1,0.3,0.3333,0.93,0.0,1,25,26,2025-11-18 11:50:37
7336,7/11/2023,4,0,11,6,0,1,1,2,0.28,0.3182,0.93,0.0,2,97,99,2025-11-18 11:50:37
7337,7/11/2023,4,0,11,7,0,1,1,2,0.28,0.3182,0.93,0.0,6,305,311,2025-11-18 11:50:37
7338,7/11/2023,4,0,11,8,0,1,1,2,0.3,0.3182,1.0,0.0896,13,397,410,2025-11-18 11:50:37
7339,7/11/2023,4,0,11,9,0,1,1,2,0.34,0.3333,1.0,0.1343,18,156,174,2025-11-18 11:50:37
7340,7/11/2023,4,0,11,10,0,1,1,1,0.36,0.3485,0.93,0.1343,28,95,123,2025-11-18 11:50:37
7341,7/11/2023,4,0,11,11,0,1,1,1,0.42,0.4242,0.77,0.1045,28,100,128,2025-11-18 11:50:37
7342,7/11/2023,4,0,11,12,0,1,1,1,0.46,0.4545,0.67,0.0,21,158,179,2025-11-18 11:50:37
7343,7/11/2023,4,0,11,13,0,1,1,1,0.54,0.5152,0.49,0.0896,32,157,189,2025-11-18 11:50:37
7344,7/11/2023,4,0,11,14,0,1,1,1,0.56,0.5303,0.37,0.1642,30,115,145,2025-11-18 11:50:37
7345,7/11/2023,4,0,11,15,0,1,1,1,0.56,0.5303,0.37,0.1045,38,132,170,2025-11-18 11:50:37
7346,7/11/2023,4,0,11,16,0,1,1,1,0.52,0.5,0.45,0.0,40,255,295,2025-11-18 11:50:37
7347,7/11/2023,4,0,11,17,0,1,1,1,0.5,0.4848,0.45,0.1642,39,489,528,2025-11-18 11:50:37
7348,7/11/2023,4,0,11,18,0,1,1,1,0.46,0.4545,0.59,0.1045,18,407,425,2025-11-18 11:50:37
7349,7/11/2023,4,0,11,19,0,1,1,1,0.46,0.4545,0.59,0.0,20,280,300,2025-11-18 11:50:37
7350,7/11/2023,4,0,11,20,0,1,1,1,0.4,0.4091,0.71,0.0,17,187,204,2025-11-18 11:50:37
7351,7/11/2023,4,0,11,21,0,1,1,1,0.38,0.3939,0.82,0.1045,10,129,139,2025-11-18 11:50:37
7352,7/11/2023,4,0,11,22,0,1,1,1,0.36,0.3636,0.81,0.0896,6,102,108,2025-11-18 11:50:37
7353,7/11/2023,4,0,11,23,0,1,1,1,0.36,0.3636,0.87,0.0896,1,47,48,2025-11-18 11:50:37
7354,8/11/2023,4,0,11,0,0,2,1,1,0.34,0.3485,0.87,0.0896,0,18,18,2025-11-18 11:50:37
7355,8/11/2023,4,0,11,1,0,2,1,1,0.32,0.3333,0.93,0.1045,3,8,11,2025-11-18 11:50:37
7356,8/11/2023,4,0,11,2,0,2,1,1,0.32,0.3485,0.87,0.0,0,1,1,2025-11-18 11:50:37
7357,8/11/2023,4,0,11,3,0,2,1,1,0.32,0.3485,0.87,0.0,0,3,3,2025-11-18 11:50:37
7358,8/11/2023,4,0,11,4,0,2,1,1,0.3,0.3333,0.87,0.0,0,4,4,2025-11-18 11:50:37
7359,8/11/2023,4,0,11,5,0,2,1,1,0.3,0.3182,0.87,0.0896,1,17,18,2025-11-18 11:50:37
7360,8/11/2023,4,0,11,6,0,2,1,1,0.3,0.3333,0.87,0.0,3,96,99,2025-11-18 11:50:37
7361,8/11/2023,4,0,11,7,0,2,1,1,0.3,0.3182,0.87,0.1045,7,316,323,2025-11-18 11:50:37
7362,8/11/2023,4,0,11,8,0,2,1,1,0.32,0.3333,0.93,0.1045,11,455,466,2025-11-18 11:50:37
7363,8/11/2023,4,0,11,9,0,2,1,1,0.36,0.3788,0.87,0.0,14,177,191,2025-11-18 11:50:37
7364,8/11/2023,4,0,11,10,0,2,1,1,0.42,0.4242,0.71,0.0896,25,104,129,2025-11-18 11:50:37
7365,8/11/2023,4,0,11,11,0,2,1,1,0.46,0.4545,0.63,0.1343,21,126,147,2025-11-18 11:50:37
7366,8/11/2023,4,0,11,12,0,2,1,1,0.52,0.5,0.52,0.1343,28,175,203,2025-11-18 11:50:37
7367,8/11/2023,4,0,11,13,0,2,1,1,0.54,0.5152,0.49,0.1642,31,165,196,2025-11-18 11:50:37
7368,8/11/2023,4,0,11,14,0,2,1,1,0.56,0.5303,0.46,0.1045,32,129,161,2025-11-18 11:50:37
7369,8/11/2023,4,0,11,15,0,2,1,1,0.58,0.5455,0.46,0.1045,33,155,188,2025-11-18 11:50:37
7370,8/11/2023,4,0,11,16,0,2,1,1,0.56,0.5303,0.46,0.1343,39,250,289,2025-11-18 11:50:37
7371,8/11/2023,4,0,11,17,0,2,1,1,0.52,0.5,0.43,0.1642,40,459,499,2025-11-18 11:50:37
7372,8/11/2023,4,0,11,18,0,2,1,1,0.48,0.4697,0.55,0.1343,30,432,462,2025-11-18 11:50:37
7373,8/11/2023,4,0,11,19,0,2,1,1,0.46,0.4545,0.59,0.0,14,264,278,2025-11-18 11:50:37
7374,8/11/2023,4,0,11,20,0,2,1,1,0.4,0.4091,0.76,0.0,12,169,181,2025-11-18 11:50:37
7375,8/11/2023,4,0,11,21,0,2,1,1,0.4,0.4091,0.76,0.0,16,166,182,2025-11-18 11:50:37
7376,8/11/2023,4,0,11,22,0,2,1,1,0.36,0.3788,0.87,0.0,13,95,108,2025-11-18 11:50:37
7377,8/11/2023,4,0,11,23,0,2,1,1,0.36,0.3788,0.81,0.0,3,45,48,2025-11-18 11:50:37
7378,9/11/2023,4,0,11,0,0,3,1,1,0.36,0.3788,0.87,0.0,0,13,13,2025-11-18 11:50:37
7379,9/11/2023,4,0,11,1,0,3,1,1,0.34,0.3636,0.87,0.0,0,10,10,2025-11-18 11:50:37
7380,9/11/2023,4,0,11,2,0,3,1,1,0.32,0.3485,0.93,0.0,0,5,5,2025-11-18 11:50:37
7381,9/11/2023,4,0,11,3,0,3,1,1,0.32,0.3485,0.93,0.0,0,4,4,2025-11-18 11:50:37
7382,9/11/2023,4,0,11,4,0,3,1,1,0.32,0.3485,0.87,0.0,0,4,4,2025-11-18 11:50:37
7383,9/11/2023,4,0,11,5,0,3,1,1,0.3,0.3333,0.87,0.0,0,28,28,2025-11-18 11:50:37
7384,9/11/2023,4,0,11,6,0,3,1,1,0.3,0.3333,0.87,0.0,0,98,98,2025-11-18 11:50:37
7385,9/11/2023,4,0,11,7,0,3,1,1,0.3,0.3333,0.87,0.0,0,300,300,2025-11-18 11:50:37
7386,9/11/2023,4,0,11,8,0,3,1,1,0.32,0.3485,0.93,0.0,19,437,456,2025-11-18 11:50:37
7387,9/11/2023,4,0,11,9,0,3,1,1,0.34,0.3636,0.93,0.0,22,197,219,2025-11-18 11:50:37
7388,9/11/2023,4,0,11,10,0,3,1,1,0.4,0.4091,0.76,0.1045,16,89,105,2025-11-18 11:50:37
7389,9/11/2023,4,0,11,11,0,3,1,1,0.46,0.4545,0.67,0.1642,21,131,152,2025-11-18 11:50:37
7390,9/11/2023,4,0,11,12,0,3,1,1,0.5,0.4848,0.51,0.1642,24,156,180,2025-11-18 11:50:37
7391,9/11/2023,4,0,11,13,0,3,1,1,0.5,0.4848,0.51,0.1642,31,136,167,2025-11-18 11:50:37
7392,9/11/2023,4,0,11,14,0,3,1,1,0.52,0.5,0.48,0.1642,26,153,179,2025-11-18 11:50:37
7393,9/11/2023,4,0,11,15,0,3,1,1,0.52,0.5,0.45,0.2239,21,130,151,2025-11-18 11:50:37
7394,9/11/2023,4,0,11,16,0,3,1,1,0.52,0.5,0.48,0.194,24,257,281,2025-11-18 11:50:37
7395,9/11/2023,4,0,11,17,0,3,1,1,0.46,0.4545,0.63,0.1045,27,458,485,2025-11-18 11:50:37
7396,9/11/2023,4,0,11,18,0,3,1,1,0.44,0.4394,0.67,0.1045,21,387,408,2025-11-18 11:50:37
7397,9/11/2023,4,0,11,19,0,3,1,1,0.44,0.4394,0.72,0.1045,12,292,304,2025-11-18 11:50:37
7398,9/11/2023,4,0,11,20,0,3,1,1,0.44,0.4394,0.77,0.0,18,201,219,2025-11-18 11:50:37
7399,9/11/2023,4,0,11,21,0,3,1,1,0.4,0.4091,0.87,0.0,9,152,161,2025-11-18 11:50:37
7400,9/11/2023,4,0,11,22,0,3,1,1,0.4,0.4091,0.87,0.0,9,105,114,2025-11-18 11:50:37
7401,9/11/2023,4,0,11,23,0,3,1,1,0.38,0.3939,0.87,0.0,5,61,66,2025-11-18 11:50:37
7402,10/11/2023,4,0,11,0,0,4,1,1,0.4,0.4091,0.87,0.0,0,24,24,2025-11-18 11:50:37
7403,10/11/2023,4,0,11,1,0,4,1,2,0.4,0.4091,0.87,0.0,1,10,11,2025-11-18 11:50:37
7404,10/11/2023,4,0,11,2,0,4,1,2,0.38,0.3939,0.94,0.0,0,5,5,2025-11-18 11:50:37
7405,10/11/2023,4,0,11,3,0,4,1,1,0.38,0.3939,0.94,0.0896,0,11,11,2025-11-18 11:50:37
7406,10/11/2023,4,0,11,4,0,4,1,1,0.38,0.3939,0.94,0.0896,1,2,3,2025-11-18 11:50:37
7407,10/11/2023,4,0,11,5,0,4,1,2,0.36,0.3485,1.0,0.1343,1,22,23,2025-11-18 11:50:37
7408,10/11/2023,4,0,11,6,0,4,1,2,0.36,0.3485,1.0,0.1343,4,110,114,2025-11-18 11:50:37
7409,10/11/2023,4,0,11,7,0,4,1,2,0.38,0.3939,0.94,0.1642,6,266,272,2025-11-18 11:50:37
7410,10/11/2023,4,0,11,8,0,4,1,2,0.4,0.4091,0.94,0.0896,18,418,436,2025-11-18 11:50:37
7411,10/11/2023,4,0,11,9,0,4,1,2,0.42,0.4242,0.94,0.1045,23,188,211,2025-11-18 11:50:37
7412,10/11/2023,4,0,11,10,0,4,1,2,0.44,0.4394,0.88,0.2239,17,100,117,2025-11-18 11:50:37
7413,10/11/2023,4,0,11,11,0,4,1,2,0.46,0.4545,0.67,0.3881,9,99,108,2025-11-18 11:50:37
7414,10/11/2023,4,0,11,12,0,4,1,2,0.42,0.4242,0.67,0.3582,18,149,167,2025-11-18 11:50:37
7415,10/11/2023,4,0,11,13,0,4,1,3,0.36,0.3333,0.81,0.3582,9,87,96,2025-11-18 11:50:37
7416,10/11/2023,4,0,11,14,0,4,1,3,0.36,0.3333,0.87,0.2836,6,58,64,2025-11-18 11:50:37
7417,10/11/2023,4,0,11,15,0,4,1,3,0.36,0.3333,0.81,0.2985,5,57,62,2025-11-18 11:50:37
7418,10/11/2023,4,0,11,16,0,4,1,3,0.36,0.3485,0.81,0.2239,6,67,73,2025-11-18 11:50:37
7419,10/11/2023,4,0,11,17,0,4,1,3,0.36,0.3485,0.81,0.2239,9,168,177,2025-11-18 11:50:37
7420,10/11/2023,4,0,11,18,0,4,1,2,0.36,0.3485,0.81,0.1642,10,263,273,2025-11-18 11:50:37
7421,10/11/2023,4,0,11,19,0,4,1,2,0.36,0.3485,0.71,0.2239,19,192,211,2025-11-18 11:50:37
7422,10/11/2023,4,0,11,20,0,4,1,2,0.36,0.3333,0.62,0.2836,8,160,168,2025-11-18 11:50:37
7423,10/11/2023,4,0,11,21,0,4,1,1,0.36,0.3333,0.57,0.2537,6,130,136,2025-11-18 11:50:37
7424,10/11/2023,4,0,11,22,0,4,1,1,0.36,0.3333,0.53,0.2836,5,84,89,2025-11-18 11:50:37
7425,10/11/2023,4,0,11,23,0,4,1,2,0.34,0.3333,0.57,0.1642,9,73,82,2025-11-18 11:50:37
7426,11/11/2023,4,0,11,0,1,5,0,1,0.34,0.3182,0.53,0.2537,10,56,66,2025-11-18 11:50:37
7427,11/11/2023,4,0,11,1,1,5,0,1,0.32,0.303,0.57,0.3284,3,16,19,2025-11-18 11:50:37
7428,11/11/2023,4,0,11,2,1,5,0,1,0.32,0.2879,0.57,0.2836,1,10,11,2025-11-18 11:50:37
7429,11/11/2023,4,0,11,3,1,5,0,1,0.3,0.2879,0.61,0.194,0,6,6,2025-11-18 11:50:37
7430,11/11/2023,4,0,11,4,1,5,0,1,0.3,0.2879,0.61,0.194,0,8,8,2025-11-18 11:50:37
7431,11/11/2023,4,0,11,5,1,5,0,1,0.3,0.2879,0.49,0.2537,0,13,13,2025-11-18 11:50:37
7432,11/11/2023,4,0,11,6,1,5,0,1,0.28,0.2576,0.45,0.3284,0,46,46,2025-11-18 11:50:37
7433,11/11/2023,4,0,11,7,1,5,0,1,0.28,0.2727,0.45,0.2537,5,116,121,2025-11-18 11:50:37
7434,11/11/2023,4,0,11,8,1,5,0,1,0.3,0.2727,0.42,0.3582,9,249,258,2025-11-18 11:50:37
7435,11/11/2023,4,0,11,9,1,5,0,1,0.32,0.2879,0.45,0.4478,15,186,201,2025-11-18 11:50:37
7436,11/11/2023,4,0,11,10,1,5,0,1,0.32,0.2727,0.42,0.5522,38,162,200,2025-11-18 11:50:37
7437,11/11/2023,4,0,11,11,1,5,0,1,0.34,0.2879,0.42,0.4925,20,150,170,2025-11-18 11:50:37
7438,11/11/2023,4,0,11,12,1,5,0,1,0.34,0.2879,0.42,0.4627,41,198,239,2025-11-18 11:50:37
7439,11/11/2023,4,0,11,13,1,5,0,1,0.38,0.3939,0.37,0.5522,57,179,236,2025-11-18 11:50:37
7440,11/11/2023,4,0,11,14,1,5,0,1,0.38,0.3939,0.37,0.4627,64,183,247,2025-11-18 11:50:37
7441,11/11/2023,4,0,11,15,1,5,0,1,0.36,0.3333,0.37,0.4179,29,187,216,2025-11-18 11:50:37
7442,11/11/2023,4,0,11,16,1,5,0,1,0.36,0.3333,0.34,0.3284,49,189,238,2025-11-18 11:50:37
7443,11/11/2023,4,0,11,17,1,5,0,1,0.34,0.303,0.39,0.3284,24,286,310,2025-11-18 11:50:37
7444,11/11/2023,4,0,11,18,1,5,0,1,0.34,0.3182,0.39,0.2537,23,185,208,2025-11-18 11:50:37
7445,11/11/2023,4,0,11,19,1,5,0,1,0.32,0.3182,0.39,0.1642,17,182,199,2025-11-18 11:50:37
7446,11/11/2023,4,0,11,20,1,5,0,1,0.32,0.3182,0.39,0.194,12,97,109,2025-11-18 11:50:37
7447,11/11/2023,4,0,11,21,1,5,0,1,0.3,0.303,0.45,0.1642,4,79,83,2025-11-18 11:50:37
7448,11/11/2023,4,0,11,22,1,5,0,1,0.32,0.3182,0.39,0.194,13,78,91,2025-11-18 11:50:37
7449,11/11/2023,4,0,11,23,1,5,0,1,0.3,0.3182,0.45,0.0896,6,67,73,2025-11-18 11:50:37
7450,12/11/2023,4,0,11,0,0,6,0,1,0.24,0.2424,0.6,0.1343,12,52,64,2025-11-18 11:50:37
7451,12/11/2023,4,0,11,1,0,6,0,1,0.24,0.2424,0.6,0.1343,9,45,54,2025-11-18 11:50:37
7452,12/11/2023,4,0,11,2,0,6,0,1,0.24,0.2576,0.65,0.0896,7,39,46,2025-11-18 11:50:37
7453,12/11/2023,4,0,11,3,0,6,0,1,0.24,0.2424,0.7,0.1343,4,13,17,2025-11-18 11:50:37
